8499 28094
2028 3778 943
8259 7659 -624
6927 6883 562
3670 7864 752
527 2013 -285
270 5265 821
1672 2534 864
2559 4683 656
7717 5308 504
1948 4357 142
3252 2434 910
7150 1150 279
2469 889 142
3333 2463 -266
8380 6439 -217
4400 3514 314
6764 5234 -988
7629 7295 -336
7338 232 -965
5179 3662 434
29 5226 305
6529 3635 -358
6382 4502 -234
4454 2803 482
2823 4711 -197
7336 1505 -242
4505 8425 531
303 4185 595
1510 649 -194
8154 2376 36
3651 4650 788
3817 8347 557
5337 5273 -63
2842 4114 -420
4751 5593 -73
3884 492 380
3910 6738 -728
3307 5061 279
5551 1246 517
123 3297 -952
5330 2067 -599
628 767 -453
5801 2862 -508
3703 2536 203
6941 6931 870
5401 3137 -843
4512 112 -261
5372 7237 281
3003 4628 938
2014 559 -704
115 6827 -88
4989 5618 347
1978 294 -307
5577 2189 -214
6065 5561 189
66 8041 222
950 7765 -182
6909 1915 451
227 4878 -269
1351 4816 439
4034 6098 521
6875 1313 -281
6309 2097 -352
304 5031 262
8445 4424 -352
1935 1598 -296
5557 6219 42
2456 4980 -382
4553 2427 -779
1017 8163 -875
4834 2263 -169
35 3143 200
5819 451 92
4209 2125 -39
5871 6877 -538
4373 4147 958
6177 7700 297
75 3985 898
8493 1362 -620
2074 408 -55
5698 6687 330
1780 1692 -20
2861 1165 738
7887 8103 -13
4200 1046 -527
6384 4801 456
5891 1616 -427
1089 836 756
1688 2938 744
863 2557 81
4497 2521 -931
8452 6583 3
5814 7632 -927
4795 2698 -23
1319 5816 398
6169 1243 176
6156 4223 622
516 2004 798
806 4149 -44
6755 3055 -404
3505 4412 -149
1486 1823 -676
1152 3774 237
570 3493 -979
1861 5333 -734
2499 7379 -613
6161 1379 -661
1023 7768 -177
6767 7443 668
7672 1978 746
1347 6292 386
735 8466 480
4397 8393 -223
8024 1303 218
8007 7898 238
6215 2678 -281
7879 6348 8
3445 8470 642
3911 2881 -140
4261 3440 150
4423 7668 313
2324 6097 -4
2312 8121 958
4806 7007 417
6437 56 703
2128 7877 500
4226 3981 143
1677 6500 -290
7976 1535 -939
6320 1357 -847
1511 3375 -173
6645 3049 -261
4865 4359 697
3154 5071 913
6342 2255 492
8069 183 -972
7129 8328 -306
1564 3073 -475
3119 6720 -214
7781 6399 866
5190 3765 -586
8138 1173 -220
7141 7017 512
5688 6429 -929
7952 189 -459
7156 8362 286
5100 4869 -493
1963 2038 607
6887 5857 -677
4560 390 910
6180 6731 -381
6570 4251 -287
5182 251 -431
2268 5309 348
5611 6625 -417
1716 2105 -189
7345 3292 -501
1168 7214 910
2917 857 -710
3479 1081 -775
3396 3520 -228
1837 4627 615
783 3522 -210
2845 5478 -859
9 5774 156
382 8372 -582
6646 1670 -950
2768 4217 -776
4637 7286 695
8474 5750 -195
8389 3011 77
6191 5529 -394
387 4935 -836
2307 7382 -704
6144 2750 -428
1168 6624 -182
6168 2567 -636
4196 2531 -719
7848 870 472
6611 8008 -596
6816 6674 540
7075 2965 959
1246 4732 364
7792 6499 -787
2504 114 -694
1616 597 -811
3118 4058 455
7284 429 644
7991 8011 436
8306 6059 79
935 2158 391
1338 4121 -183
789 7956 -804
1658 435 817
8242 1024 -703
2855 1400 -818
2710 1785 326
4694 8106 182
6697 4462 640
4358 3442 -895
7248 4774 310
420 1906 -651
3088 5035 -331
2897 8466 894
6339 6685 -738
2146 2156 -124
303 6545 -690
829 1487 -533
4739 3099 316
7935 6272 -649
1296 3563 365
1735 885 323
989 543 -22
4123 2213 -572
6540 5916 375
4940 2317 399
5088 3103 -960
5820 3060 -20
105 2748 -127
1936 3851 -313
6982 5396 -95
8340 658 -599
3269 6389 32
4295 3944 640
7227 1988 53
5591 7515 261
5794 251 33
7460 2712 -408
7661 5844 -651
1073 5027 357
3789 7239 626
1781 1205 -499
2598 3641 273
3706 1078 292
2979 2815 535
5191 6494 499
7602 1773 -289
1451 1474 -709
7960 4717 -644
4092 78 931
4607 5223 783
2177 1426 628
2889 5126 151
6754 876 -769
2156 3195 116
5367 3465 759
4650 431 -851
3845 4101 857
8168 7117 -54
5470 468 328
1739 8467 416
764 2015 914
2891 576 966
3727 7627 508
8187 353 -721
2004 5428 -131
3556 6413 148
5258 8463 36
6246 3139 640
431 1389 -575
6970 1731 -263
3927 4256 -587
4102 4137 -601
7960 5834 888
6970 4193 -722
2047 8276 -741
8215 1930 -143
8193 5448 -96
2422 418 -647
1348 6080 -197
8022 6051 375
1271 5192 -62
7722 2360 -414
2174 1990 -738
2541 1441 -487
3998 7926 -733
278 7819 -604
462 3539 -388
5476 7147 800
1842 5926 -105
1237 1804 -515
4799 4068 -237
1035 3435 814
766 8427 910
2088 4966 -367
4738 4535 593
7088 3804 -513
5645 815 741
2859 1843 -15
7029 3308 42
3329 61 -14
6269 1058 -177
4691 5406 691
1924 6950 -542
7206 8103 -351
2909 2914 -40
3067 4507 776
1285 4731 -779
6624 1469 725
5546 73 736
2926 7575 -523
7283 5 -770
5539 1146 -994
4584 3326 -177
2550 7342 -973
2323 1957 480
5379 3283 912
6681 504 439
1247 6497 -672
4778 4154 -970
7323 8460 487
6948 8042 907
5336 6355 -803
5324 353 407
7343 1590 53
6810 3461 -703
1754 6617 -337
7274 5485 -993
4502 4214 585
3424 933 -183
491 3980 895
2347 2600 762
5591 4825 941
1191 6739 -584
3714 3966 -562
7623 142 649
7416 5438 -908
1957 4745 -383
5764 2594 -98
8308 2923 -972
3228 6365 695
1413 3502 -396
153 479 566
1866 4443 360
4370 5163 285
8369 1485 -843
7865 7930 -590
969 706 895
3988 81 793
1383 442 -923
7473 903 -319
2049 8160 -763
6727 8419 150
6490 3813 773
4197 1103 -503
3945 2894 -737
5145 38 926
5965 7650 -199
4960 4634 -248
2985 511 993
7346 5240 7
6872 8284 590
4356 3511 632
34 3778 -358
2880 3475 485
2055 4000 590
13 1988 -356
732 5517 349
4142 8252 142
7323 6144 131
2556 7012 -556
8091 1493 -716
5115 1125 -960
1997 5247 326
5343 365 -774
1570 5339 110
8436 4179 416
5433 2550 136
1167 6776 -173
4118 3158 665
6581 3730 -540
3263 1008 776
2288 6366 -796
5010 7855 -51
3305 3341 -326
4416 1004 -145
1207 4894 561
188 4896 -995
1285 3196 -185
2216 5676 594
416 8334 -533
1412 4222 8
6561 6902 -333
6836 6866 382
1920 1081 188
5546 1219 503
7066 6047 775
5916 35 -733
371 7343 685
7508 6785 884
4730 6521 -725
1911 4341 -417
385 4445 -296
2974 3412 -713
5755 6329 513
6810 5032 516
2167 2810 619
4659 1622 486
6191 7750 -530
5357 2121 246
7621 2446 135
3723 5024 -754
1178 5177 499
295 6268 699
106 3668 -273
4845 2922 -824
1420 5757 920
8285 6100 -356
632 7389 712
2651 6839 611
2448 6083 950
7802 2425 918
3692 443 779
3985 3518 -320
6242 243 562
346 6115 -136
5786 6958 198
65 5811 -619
5835 5997 -449
6728 462 -162
979 5669 -231
3296 3432 -57
956 3078 6
1841 5406 582
5697 4823 226
7923 697 937
898 5553 -842
583 4061 -60
875 790 -611
1529 4526 931
2825 7582 110
3351 1873 879
3804 1374 -949
3980 284 -812
566 1670 125
3244 6069 375
5093 7317 209
5840 6949 535
8124 5913 10
8304 1166 -842
6885 5182 256
3475 5906 137
2218 4431 515
13 5940 -629
809 5298 195
6723 2653 -307
4634 5919 -392
8189 27 -947
3130 2400 1000
1747 214 51
8261 2895 478
1580 1402 -199
2940 1094 -984
2178 1290 108
5282 960 -784
2701 2809 846
7656 4696 -394
8137 1601 -210
4349 5733 -545
4807 1826 90
3879 824 342
2070 7033 357
7757 301 -289
1203 1909 -448
7561 1030 -215
6061 1653 -740
1869 7851 -577
774 1331 -66
4921 3010 -613
4024 5441 -895
4720 5040 -972
7748 3803 691
4932 4479 193
4198 5281 714
8034 87 582
769 1717 -30
671 983 -6
2714 1020 892
2735 835 -929
5653 7905 -16
2906 1424 -906
3979 2274 -597
1683 5431 -861
5148 7095 -130
4159 2405 -471
6066 5724 -688
7848 5401 147
1015 4076 754
5140 5155 -280
46 7793 334
4795 1431 -306
5580 2830 140
3939 6419 579
8391 2535 -275
6173 2447 -676
3910 7169 -546
7073 5368 818
6913 835 610
8290 4327 -133
1023 5087 390
5338 5730 189
1041 2699 26
884 7843 -82
5168 5527 -47
4800 1444 -913
7425 1176 641
2497 5029 757
1518 4675 719
1162 8329 -779
59 5639 892
4252 3011 956
7280 7093 940
2955 2185 -950
5818 8476 -667
5394 3085 815
5075 8357 -483
5924 4746 -452
3924 2938 793
4335 3183 884
6587 6200 -471
5255 5248 137
1910 6827 355
581 4760 -641
8410 6978 700
4824 4992 739
3479 3138 -10
6145 544 -233
7259 4370 -840
6016 1290 241
2824 6610 -257
4856 6924 971
5322 1695 -670
721 1925 -891
7893 5205 939
8431 3720 39
2478 3871 -562
2848 8342 -716
371 8404 67
6578 8164 531
5862 3982 -245
6448 3863 -166
6393 3934 987
3223 3655 956
895 8144 868
3265 6742 -704
4279 1407 -425
5469 4210 124
6943 1973 -835
4050 8077 613
6127 2330 -672
6336 7009 555
5383 5830 -590
8290 7179 -755
4097 5909 -205
3681 3601 613
8315 5257 -820
8094 3833 620
802 6253 -961
5328 1497 628
2901 8289 -670
3100 432 -566
4761 3363 -750
1631 4976 -879
8217 2150 822
5287 118 -246
2985 3034 283
162 4086 381
677 4548 953
4252 2179 -304
2818 3744 965
496 2110 30
628 684 848
7581 558 174
2984 3967 -881
3659 1520 -773
2261 1930 81
5627 412 -732
4564 1830 -827
1055 2651 -601
4933 1089 -927
6639 6569 -800
7373 7234 -770
4840 2811 -813
6762 2174 480
3841 3226 517
2131 2270 -31
141 2800 195
1003 8210 561
3031 3158 -506
1114 6804 103
3447 6906 432
3405 3729 -720
8009 4065 -177
3279 2083 -26
2439 3478 -560
5135 1297 -31
3800 4245 -249
3738 6442 586
608 4726 118
3428 2073 -427
3471 7112 892
4585 5136 -795
1774 490 313
5384 3607 -534
3722 2512 -577
7015 5283 -491
3266 2717 41
4027 4926 630
471 2634 992
7202 6241 -723
7473 6684 -841
6096 1212 359
1989 3019 443
2724 2750 291
4406 6202 347
953 8154 -140
5482 6047 232
4475 5058 -949
5494 7405 -928
5945 6876 213
139 3125 -206
6422 7688 8
6343 8067 253
3015 2254 421
1053 1338 -101
7134 4723 84
4056 4490 -557
900 4165 -607
4310 4501 872
5336 4534 -985
5813 6172 507
2150 4465 422
8388 7905 -475
5556 4059 278
2041 4587 -367
4591 5790 481
6879 8083 -155
2957 3933 295
3328 7437 761
1069 2306 -915
8095 5566 267
5789 7505 -448
768 1717 -843
658 7140 -935
8130 2593 -167
2688 7198 795
4407 2889 -976
2175 999 649
7751 1924 801
7255 7647 -561
6011 6785 374
8140 5887 234
2485 4839 -499
6121 2112 -548
1538 4890 320
5905 4480 -921
802 8021 -534
7719 1449 -737
834 7110 -956
5949 3441 829
1430 7166 -362
7020 7046 -703
6868 3510 -98
8268 7818 320
3794 6194 -945
6923 7560 514
2385 3383 -172
5681 6873 -288
3127 4780 -419
7621 123 -421
5219 5035 62
8322 5154 -409
3137 5995 686
7993 5099 -913
3945 2267 -652
677 7330 277
1251 947 -889
5798 5321 -729
1591 5511 101
6479 7327 296
3195 5589 609
3303 3734 67
897 3137 934
7810 7407 -995
2424 2773 -551
4145 7643 -611
105 2997 988
2377 2360 -19
5695 5698 -230
2449 7038 -578
2419 3107 272
3955 6613 -920
4019 4010 118
2487 7536 -137
797 2074 292
3980 6423 -641
6134 5857 233
7530 1754 564
88 5599 229
2859 2429 49
5231 5383 -223
4148 3006 -738
3943 5406 599
955 4314 735
6267 4176 -157
8339 2961 -676
5866 6901 182
8036 4652 71
6262 778 1
7003 1996 -688
5776 6458 624
6561 1068 -515
4164 7485 -264
7347 6800 805
6791 1256 -873
8261 355 108
239 136 -767
3047 5221 594
6069 4810 -161
4577 181 -970
7210 394 907
3293 2858 -493
477 7022 254
7714 7648 -442
7740 143 775
4321 933 -883
6595 3356 -783
8002 7195 992
676 1495 457
3990 3465 818
5183 886 -315
6457 6039 -65
334 1162 -25
5069 7802 -598
8189 6239 348
936 6264 652
5794 7119 656
2113 4908 -393
7562 4982 -649
4803 8315 -866
196 6203 32
8064 2625 -560
1359 789 -288
7513 5748 -684
3643 628 261
4370 8105 39
7038 161 -742
4817 8251 -714
7718 4832 31
6959 2852 980
6660 7313 -899
5749 7663 160
8240 6451 -540
7051 4047 3
240 7686 -524
501 2947 -673
6624 2837 861
625 3181 883
5310 5091 114
5472 1033 -372
4320 6309 214
3727 5814 -554
8150 2619 834
479 745 759
3171 5836 -17
707 2541 857
5573 4484 -116
3094 2773 -277
1913 5967 -70
1590 7326 -898
5479 2080 472
2668 3086 169
2720 1970 63
3736 1029 -6
5743 5358 169
3118 5984 -336
4333 5704 -928
6707 747 574
6586 3085 79
1217 2604 186
3510 4139 417
2405 7100 626
2958 7345 230
1757 3147 609
1015 3100 544
7327 1333 920
4938 5427 346
4525 1091 -963
2152 532 367
1709 4529 -580
3299 8296 263
2945 7846 -241
6132 4305 67
4756 6998 415
159 4155 -532
1607 5985 623
7133 1616 124
7044 2246 -650
7093 1111 -303
4008 27 745
1032 2502 803
6749 4135 -470
2064 3293 54
3796 2159 -142
2028 6229 -939
8232 8100 657
2701 412 -181
7053 7151 -467
5900 6180 761
4360 1268 506
1339 106 951
2750 7544 -452
686 7232 -839
6501 1810 -236
6230 3102 948
6815 6899 49
4945 7957 -95
7519 2131 537
3700 2680 -88
5118 5627 -87
6672 3626 841
135 1054 -817
2269 6428 176
7396 205 -472
1355 627 10
4172 5876 -893
2806 5551 -749
6628 8196 480
4389 6949 983
7204 8000 -710
6283 2883 569
8025 3682 -566
6036 2142 687
4103 2464 883
3925 3805 31
2987 5910 947
1813 5155 -384
3958 3082 -572
5827 6032 -447
5780 6248 275
3461 7502 -898
5152 4760 923
7149 2040 -805
2400 6199 -583
4111 925 635
2876 7292 -528
1995 5575 -593
2050 491 -525
551 824 -959
7464 7353 -592
8302 4830 -464
6457 3090 454
3951 3185 -624
4164 6147 -180
2879 866 96
1027 5836 184
6646 7963 397
5539 6197 567
357 2251 619
7835 6916 299
556 7507 706
2873 2523 660
3907 2176 -854
7863 8178 -671
7027 7938 -625
1658 1081 -347
2249 3443 62
5921 7002 708
4080 6139 530
5001 8020 24
953 7526 -544
7893 8199 -449
378 1149 80
6995 7281 -978
4402 2340 -540
4079 7729 -89
3884 2970 167
4146 6398 65
6621 8136 61
3686 4033 941
4295 6360 -840
2767 2918 -957
522 622 -246
8376 1292 460
3758 5049 246
2917 493 675
106 6495 -596
4575 6926 -849
1357 2504 -833
6221 7940 -198
8180 75 -519
3091 6004 -335
1964 51 264
1428 4706 412
2938 4539 73
940 6181 -76
4571 5756 -676
938 8388 -176
3631 3991 762
5404 5003 31
61 7372 554
6123 3493 365
242 5488 8
6019 7314 -993
2369 6998 392
4197 3435 -373
958 7936 37
1939 1431 -92
6889 4453 -374
383 7900 -130
8017 7675 498
5373 1749 185
5472 628 885
4768 4681 -630
678 3694 747
44 7102 245
6796 3617 994
5063 7804 818
1789 3795 986
1200 3752 576
5107 4839 -558
1558 2266 844
7350 8187 -318
4300 4448 -711
6493 7294 373
8323 8281 710
2093 1370 -652
3852 834 310
2326 903 -523
2185 3167 859
2242 366 -264
3053 5929 -463
3 632 -454
6774 2301 -959
7163 6266 572
1130 5808 -359
7441 2757 740
4681 4635 183
2033 8120 -854
5511 5286 799
4037 4148 -752
1045 5814 368
4389 6334 -599
5677 7394 -13
7208 6983 948
102 4228 -230
2757 6950 -382
3464 1701 404
8016 1292 649
6288 1767 719
3701 562 -597
4181 2521 665
5255 6384 -372
6901 7440 193
5169 5837 -986
6800 4270 -12
4163 7288 -932
3429 977 -619
2607 4109 537
4588 6704 -176
5844 1428 609
7707 2411 -702
475 3454 610
5310 5003 884
4395 7688 659
528 1527 671
3462 7035 -768
1190 7927 831
7215 559 -646
5253 1453 -289
2324 3291 -839
7639 676 -597
5701 6256 -9
2926 3620 -851
2771 4061 -92
4367 5371 888
1491 8129 -29
3384 3041 559
7660 6739 -792
1698 1656 -194
2482 3980 232
7965 2807 551
4807 4571 770
1957 2156 409
5285 5556 -611
301 3964 -785
8376 2306 580
1894 2526 965
4729 5767 -578
623 7391 757
289 555 455
4221 5480 399
6637 1566 668
2303 752 -562
5199 2602 -567
8258 2316 -396
2022 5573 -88
6120 4947 -583
7015 3757 -890
3377 1740 -799
4348 1330 -589
4889 3586 892
1050 7841 -194
4412 1242 545
3240 2932 644
2742 7596 4
731 794 -257
475 7023 87
8098 7493 -342
5199 2528 -775
2246 3976 -603
1550 583 -113
5849 5065 875
380 5651 967
5674 3320 67
801 4446 540
1771 4636 -354
3463 3077 627
5550 3176 -276
3560 4997 807
7940 6822 50
6902 2325 207
3199 6072 -380
6560 7904 -943
473 3035 -174
4006 7385 -778
4893 3145 174
6124 4450 -838
1561 8420 -904
6992 5079 -819
8121 6324 748
4805 2860 -219
2193 5195 -158
7741 7519 459
1298 571 -442
8170 4352 -33
6363 5950 249
1129 7857 -836
7276 1647 -661
3317 6462 -280
2324 367 -513
1134 1671 726
7359 3351 897
7921 6551 -667
4730 4264 -144
6350 1321 -279
3671 3509 781
8363 4186 454
1502 5658 34
200 7862 -625
936 4121 784
3434 207 805
5023 5569 903
5422 4714 -884
2251 4536 -944
4083 5414 161
4674 5568 -459
6260 5199 598
334 1111 -119
4677 2696 -171
5234 6754 778
1290 1158 -437
2816 2484 487
5507 4167 -481
7480 1381 -923
6177 6745 471
2574 2119 825
4103 2095 -170
1413 3454 -234
1818 4537 -732
2842 4341 -307
4290 3196 522
1119 7139 -219
8090 4084 -825
4701 6483 -768
7658 6201 71
5423 7835 -877
4333 1036 309
4987 3475 -153
8010 100 -733
7677 3066 -221
5951 5246 -832
7962 2557 -107
3114 7238 114
1362 6083 215
4174 5494 -175
3762 2721 -217
7863 6613 -709
1528 702 981
8136 658 381
5342 370 -794
866 8337 -429
8213 6882 -563
7076 3258 -61
7022 6741 811
1197 5895 611
1234 5106 -175
8474 6687 936
6645 3332 29
4311 5466 -32
7849 2567 375
6395 5769 926
149 7111 724
6165 6830 719
5945 1583 798
6129 777 434
1067 7333 813
7127 575 917
1289 8354 -985
5254 6953 -711
4126 3600 728
7718 7564 -398
1014 6686 -101
939 8291 911
1683 7023 -417
3879 8262 -68
4988 2378 -187
1858 344 -26
6280 5095 -720
8418 6718 95
7793 7753 518
7837 3549 110
8373 4080 -718
3467 563 93
2169 6605 -145
132 4524 -12
3501 7144 -232
2381 1508 -623
6201 3813 -327
3129 5805 327
2980 3381 24
3864 10 825
5003 5523 62
2643 3692 -862
8022 2723 109
4899 3329 297
2932 5209 648
4704 2495 -483
1925 2944 426
513 2476 716
7807 4344 301
1746 3276 595
2196 6060 -834
219 6343 375
7474 8431 88
7800 452 664
6387 7271 69
4866 2808 738
7316 2720 198
7901 5450 -754
6710 2984 -968
7072 3558 443
1259 4709 178
6698 8268 724
1085 3654 -948
3175 3061 -242
4160 3988 -620
4507 2748 225
6029 878 -945
1639 5251 -972
6502 2497 -870
5716 6661 -350
799 6682 840
3565 6628 -925
7478 1592 765
3027 6818 692
4142 4052 646
147 1433 -210
6094 4675 -336
4009 2530 -18
3217 2671 954
4687 1731 133
4512 5680 -700
3374 882 -742
1827 3353 420
1884 6316 128
2877 3498 781
7115 3484 -548
7853 3758 743
7474 8446 -383
2671 8041 103
1122 4799 440
2103 1204 -708
458 2383 394
6457 4129 -995
979 224 -972
1112 719 944
6920 4132 158
2494 3368 -327
1995 982 -117
7523 3717 718
4082 6899 391
7499 5901 163
2165 5374 -801
1446 506 -594
2187 4945 593
3696 4617 -935
3789 8477 406
8127 1701 -287
2788 5036 -764
1175 8331 -860
571 2914 780
795 2349 -550
293 8081 852
6370 2170 185
5070 1901 -120
4868 8061 -369
2324 4640 -871
3221 4983 606
2468 4069 79
4196 8447 412
8257 6304 -153
6920 6746 250
2094 7732 -461
5943 4959 -191
5763 8350 -290
4580 3558 -881
7781 5995 39
4111 7534 377
6392 2091 -952
2798 8334 443
3261 5110 -286
2288 5810 795
3554 1154 402
709 4762 515
5226 4442 -320
7761 691 -738
2165 6216 73
3264 4645 281
3989 8112 -121
2333 2398 -337
5020 705 -542
29 2857 992
7179 1930 243
3634 841 78
5629 3364 897
1239 7473 796
337 6072 147
7365 5391 -226
4692 8101 87
5797 2588 348
7492 5289 222
8352 1530 886
8224 7457 171
3547 5272 510
2520 4391 137
7535 983 144
816 7950 501
4533 525 -473
1842 1461 -992
6332 1556 -943
1410 4513 140
2405 3432 747
4591 4916 -922
3700 4794 -186
2326 1207 -939
4265 3153 -270
2886 2314 -901
1077 782 -146
5329 5760 -700
2064 7742 63
157 7217 729
2487 4599 974
6146 5557 -65
2287 1594 -844
3830 93 -304
7723 8028 559
2626 5084 -95
3064 224 664
8323 5068 -506
6131 1231 -549
2490 2382 774
3220 5514 -643
5800 7759 -849
6277 973 -551
739 4707 567
8125 6792 703
3595 3126 724
6733 4176 623
