16
946 853
704 388 221
534 321 -774
2 90 -815
547 239 301
335 929 768
606 691 753
565 524 -779
40 283 892
900 31 -729
367 837 54
164 205 -364
256 59 401
526 881 -209
860 196 734
1 875 -424
145 471 167
413 572 305
602 260 731
642 307 -349
296 427 446
311 228 -531
311 182 -504
423 74 -460
850 168 -944
965 183 707
393 193 201
155 324 515
808 275 -572
764 494 -637
15 352 893
650 299 262
250 118 272
746 524 -49
772 508 -662
490 1 -371
823 489 522
864 711 -654
162 786 -230
800 189 940
512 344 -119
494 572 992
91 923 -267
272 214 -538
142 22 969
31 464 -12
120 295 177
197 173 908
797 321 750
814 348 551
905 877 -144
326 628 -74
650 365 -856
234 545 214
742 12 898
877 556 188
224 55 162
602 534 142
8 177 -570
837 248 -621
467 294 225
615 239 794
518 406 80
374 954 991
690 163 475
219 48 525
689 232 -194
750 842 356
546 610 369
295 222 -995
187 238 624
432 396 72
854 705 568
632 333 734
433 933 829
829 613 478
759 536 789
89 146 246
533 944 -821
355 847 -774
9 839 -634
672 216 707
871 32 -595
113 810 440
321 931 -253
600 455 698
301 558 195
82 407 -350
252 860 -18
251 161 417
815 2 341
928 936 437
107 259 254
102 52 920
847 232 -74
63 758 125
590 741 819
576 830 -697
706 152 -395
251 850 543
481 193 998
203 141 211
516 453 900
522 927 483
297 34 969
442 657 -303
371 131 -37
436 503 387
310 237 343
282 512 -434
43 802 812
61 893 380
843 316 255
175 74 -564
682 324 -137
194 633 970
309 1 183
474 712 126
733 194 -54
270 468 -312
233 156 -134
921 648 -351
83 894 -964
579 180 282
193 478 225
763 114 -394
155 889 149
720 686 -285
595 7 229
742 719 -217
745 233 -257
315 877 539
349 645 -58
577 147 -331
570 680 120
242 80 -777
933 367 646
60 103 -868
660 210 657
34 594 32
257 424 541
939 904 798
725 631 490
491 965 264
737 135 -31
349 391 -634
865 883 -829
794 512 -580
442 161 307
504 268 743
851 767 -930
85 728 -849
875 910 478
652 160 -673
230 75 -725
959 246 -309
538 468 574
967 704 405
485 594 -221
883 367 -779
257 699 -769
105 13 -856
198 581 850
800 138 -785
284 705 356
294 258 -493
416 140 -328
678 786 784
943 464 863
335 348 -865
899 653 482
508 14 -57
151 936 -967
781 323 752
939 815 978
943 318 111
817 281 877
318 245 -505
643 268 -435
358 592 -63
411 241 -88
270 291 -526
554 55 269
644 148 -197
949 743 -220
739 951 -329
528 467 -515
864 305 544
137 347 -121
352 237 868
656 45 -352
68 824 73
688 166 858
177 630 -814
714 932 -220
42 555 -129
721 788 -602
857 40 -175
531 693 641
972 423 -262
903 893 -719
500 120 -482
483 777 -515
872 75 955
904 97 99
718 712 -828
535 482 -84
526 768 -392
816 192 -400
683 779 -497
78 845 663
396 141 988
753 840 -664
477 131 724
679 838 -681
565 643 760
884 418 -628
418 227 739
242 782 -840
668 414 -353
809 252 548
563 51 592
296 963 -751
855 575 535
525 468 183
32 871 -358
670 342 680
439 971 551
176 656 638
419 343 821
940 600 -302
883 80 -712
472 441 -153
806 662 -58
656 520 -85
466 224 -666
619 606 -972
121 509 -44
962 698 -508
446 961 577
737 218 538
134 726 -156
327 693 449
821 106 145
274 81 165
4 520 -414
797 632 -26
292 644 904
465 192 -202
317 856 -235
599 278 -32
537 215 -670
742 596 -160
646 504 933
83 900 -815
9 671 366
249 672 67
424 854 541
668 182 -705
181 2 70
874 123 924
198 607 825
44 315 540
24 173 -419
691 470 -642
521 599 -979
964 633 -994
442 9 -562
641 936 797
471 315 457
79 604 740
879 626 -743
16 252 -962
761 727 958
151 778 808
174 245 -142
444 852 -517
571 452 -650
181 953 263
47 224 635
540 332 -728
791 551 102
535 326 377
645 537 -821
178 19 241
755 417 322
598 930 549
720 330 -554
411 820 -888
366 430 807
177 150 -62
504 847 -648
778 474 -391
756 597 370
28 557 0
516 374 271
725 400 340
296 433 449
417 676 790
586 499 523
944 657 -747
476 269 235
14 690 -211
629 477 -928
526 262 -589
482 726 681
561 224 -330
897 246 223
234 676 167
74 921 899
949 430 12
639 838 910
41 121 128
476 112 -421
522 148 -593
64 930 -43
361 824 -829
461 297 -780
184 517 -507
153 190 232
644 896 120
199 413 -483
228 897 887
133 713 455
531 405 -777
145 942 -400
883 791 348
629 943 -496
959 820 270
378 666 -802
921 69 537
933 724 -879
571 840 614
828 557 165
444 386 47
723 584 -207
239 758 770
443 791 -742
916 910
91 231 954
800 603 382
168 743 -603
179 449 -34
364 714 -166
715 342 264
251 375 49
451 165 -286
905 628 442
273 12 -704
165 780 866
440 388 311
152 500 -463
253 92 -29
524 83 678
107 439 -462
541 336 -116
593 45 698
706 510 -342
495 658 -673
233 171 605
290 34 -941
724 256 -301
409 827 -491
261 297 835
581 340 755
639 873 -769
849 495 534
788 775 848
464 326 -236
348 728 79
306 686 -507
103 603 -74
83 732 -873
110 460 906
740 14 172
634 273 661
447 549 62
86 157 212
91 453 93
109 779 -169
745 379 -292
460 352 -747
325 417 -464
226 549 64
200 334 -996
480 76 -376
127 246 -133
380 399 695
416 80 806
343 525 -44
31 809 150
148 244 -853
380 362 -610
115 853 666
790 651 192
570 909 -476
268 880 558
519 256 381
371 852 393
182 91 -723
675 403 -745
362 896 478
848 475 -15
392 234 -727
736 67 -620
385 514 548
151 572 -943
714 673 263
902 140 -579
724 822 -676
913 455 -96
239 714 -999
406 584 -525
347 413 86
286 411 -364
96 418 378
394 360 572
457 162 -37
640 801 977
745 484 209
22 348 -768
854 376 701
628 603 149
387 130 -800
498 622 6
312 604 59
96 105 14
72 898 -926
731 851 467
872 272 -368
73 882 802
187 811 -456
471 357 311
445 114 546
82 316 528
62 831 -617
521 393 110
186 904 -687
318 594 -202
116 677 -57
515 533 125
274 340 -708
425 48 -786
667 13 601
658 753 799
91 128 544
701 583 -1000
304 906 -676
284 122 145
680 895 -889
114 813 384
477 532 -673
370 650 559
425 893 -642
332 224 -669
826 314 436
550 540 661
598 539 -421
751 267 -684
776 115 -750
210 213 -51
651 185 -607
337 461 -721
685 65 643
729 517 -147
851 135 883
822 441 251
519 707 -950
324 701 70
146 1 -841
163 317 -214
350 370 -324
728 751 32
286 360 525
852 333 199
552 517 317
465 836 841
258 89 170
219 863 -951
853 7 320
770 44 -295
504 837 683
102 519 904
341 811 128
511 636 -303
340 870 214
395 17 -960
741 401 -410
256 612 28
322 367 991
916 392 509
324 775 831
500 21 -702
354 504 -613
682 189 862
199 578 855
264 219 864
849 89 290
529 232 -492
204 648 -623
348 474 -507
251 419 403
363 93 -558
528 346 567
214 312 -295
203 31 -265
657 670 381
665 727 -288
255 264 940
500 147 948
108 122 -612
338 65 -39
449 88 982
154 532 32
695 638 -179
137 600 696
1 760 251
457 590 -427
125 631 -37
829 914 -230
803 623 297
430 16 -422
187 853 -571
812 881 -545
825 245 -840
187 469 799
776 428 969
92 227 -7
295 86 -476
899 596 641
624 552 -187
265 631 -446
878 656 -20
449 247 943
46 652 623
905 175 226
626 854 -711
602 179 385
570 539 323
284 718 130
245 816 231
850 475 32
192 462 -656
158 541 -932
904 305 466
674 263 -289
114 525 -914
460 208 -296
350 80 -725
590 212 52
685 12 -67
384 488 217
427 503 -753
571 224 -746
583 158 -873
583 703 944
277 762 -794
827 667 544
307 296 -347
298 673 -307
886 821 -802
275 37 -204
318 363 836
50 673 -734
421 108 -599
94 388 927
789 437 -919
415 911 -470
44 561 728
54 141 612
551 139 -110
316 733 261
501 124 972
132 287 -473
50 563 215
614 263 238
847 207 -928
720 297 496
822 813 -623
330 123 -670
291 723 292
605 261 245
693 101 978
37 510 -510
280 871 -473
36 659 -162
544 269 -309
11 798 -156
422 283 -660
792 510 990
156 210 -57
85 842 -419
482 797 -455
492 585 130
47 790 -769
279 142 -440
117 271 831
670 518 896
430 385 210
688 719 -547
146 89 -63
351 585 -891
5 775 -641
760 443 -586
160 885 717
299 166 -319
893 806 254
577 524 -290
909 328 -851
185 706 32
403 559 -765
721 290 -94
439 284 168
69 165 -806
876 511 -416
434 859 349
609 454 462
439 648 643
609 268 -626
83 824 -205
443 352 990
244 123 435
29 694 700
874 468 -191
138 467 -936
746 359 -701
2 742 173
34 798 151
642 818 -465
263 525 900
463 9 -325
325 111 272
342 580 -589
245 898 832
790 319 -50
48 358 712
653 379 818
128 292 -550
650 263 -84
749 100 507
509 606 150
393 124 218
787 810 449
812 766 899
730 451 52
379 697 -520
689 593 151
27 33 531
84 579 -905
115 126 655
461 875 -200
598 191 623
720 372 98
221 826 547
143 301 265
844 816 727
498 861 977
287 756 522
102 677 -570
208 307 -531
500 611 -869
63 660 330
367 578 -650
816 798 -663
6 869 515
180 837 -805
346 139 724
429 355 492
157 895 57
771 773 761
627 484 485
881 816 -795
424 381 -54
323 789 -431
703 710 -154
732 73 573
387 631 -211
127 281 -416
469 302 606
349 872 299
514 389 -975
496 128 -962
820 255 941
239 669 -679
734 605 -968
749 156 900
752 379 191
559 279 796
728 427 499
610 747 -253
741 882 373
187 166 654
912 65 701
329 554 -463
390 355 734
900 514 -179
288 20 632
399 841 653
253 660 999
554 754 776
140 861 464
751 513 791
250 853 -898
321 62 -283
270 676 109
144 605 783
105 388 -174
488 737 203
66 14 -211
693 862 945
559 860 88
584 121 -225
579 552 637
266 790 -634
640 307 140
340 435 550
183 559 757
447 753 314
5 874 684
905 812 -643
304 330 -192
408 719 -826
868 48 -953
734 168 962
431 850 822
248 149 635
736 315 -802
540 91 -507
121 118 -695
438 387 -292
629 101 -189
907 682 -26
711 558 -706
703 225 898
467 744 -647
744 290 -953
748 909 861
17 573 512
317 693 -301
233 230 405
805 196 682
380 614 634
758 361 740
492 750 520
276 311 -958
177 747 488
484 907 -832
283 278 -917
505 399 615
88 711 -617
353 736 751
310 215 -601
301 285 279
273 133 581
510 15 999
386 270 -627
530 351 178
303 218 987
405 2 -457
52 375 499
63 554 -858
418 757 57
421 453 -329
411 682 -382
588 406 -684
229 419 -310
319 116 -201
359 461 -856
564 311 433
128 562 867
548 679 611
212 127 -745
12 613 810
3 907 -935
423 896 -149
382 211 302
579 473 603
43 501 324
725 378 936
42 556 868
462 352 344
437 217 -815
81 678 -765
29 509 487
314 656 -975
525 563 62
96 216 -881
191 664 258
771 692 65
84 119 -936
820 556 -88
606 903 -64
399 881 110
530 545 -178
676 80 783
709 587 -511
707 76 -275
509 600 -608
409 895 86
614 210 101
279 712 24
731 552 627
602 284 -819
798 264 -44
146 684 513
198 719 -534
434 632 201
153 606 383
191 499 -979
747 311 502
347 1 -61
711 327 908
73 914 242
157 605 67
169 113 -447
384 296 -477
312 355 43
819 97 -569
904 426 -166
326 99 -902
65 225 -978
797 458 -303
735 390 -216
577 248 3
885 906 -220
776 60 701
577 378 509
775 304 -34
196 530 140
277 323 788
280 31 -485
629 838 252
843 13 992
40 388 338
93 852 578
334 543 531
633 706 -611
635 458 534
376 187 887
169 37 57
375 671 -878
301 378 -459
814 833 -519
652 558 -164
358 650 -236
27 676 -27
310 405 937
650 675 -506
820 507 -713
811 446 -266
702 816 153
16 778 498
100 464 677
819 750 -475
561 772 -377
534 237 -318
809 16 -906
176 786 -827
660 485 -253
852 346 794
71 912 986
237 506 -104
615 515 56
154 814 -11
79 780 97
876 252 223
437 17 112
223 538 -721
858 499 882
626 156 -971
568 227 -622
60 406 807
45 348 -905
594 636 -531
545 242 379
591 295 127
816 491 329
88 274 696
707 239 -995
706 252 447
749 568 551
172 464 -557
392 111 213
799 655 295
761 305 0
821 175 -785
225 655 -740
173 895 -663
776 70 -176
805 481 -811
333 589 558
365 269 -396
890 250 -952
160 547 -96
499 846 -746
731 42 863
186 463 3
267 185 170
638 425 165
208 210 -819
310 774 48
842 520 746
516 300 -967
810 827 -758
54 375 -259
687 730 280
89 201 169
566 202 -300
176 170 946
392 3 100
113 494 647
145 734 228
181 68 332
259 876 128
375 468 513
54 476 -915
41 200 586
293 685 702
691 239 289
104 62 -955
554 379 -614
911 766 737
251 285 897
772 603 455
92 313 -12
504 322 353
301 761 -241
524 686 -400
444 735 915
323 96 -988
256 693 233
489 814 -848
849 587 -927
754 532 33
822 241 -475
39 239 423
769 204 893
691 588 -603
760 64 -24
232 790 -224
93 867 -188
538 26 -304
711 391 -941
456 42 -23
916 355 993
583 719 783
435 610 -183
669 657 -175
411 424 899
297 285 -347
832 103 -459
96 849 177
498 544 -771
296 35 -996
193 428 373
901 653 248
198 35 -507
81 220 -892
552 248 -594
455 285 -465
766 549 161
589 3 773
859 453 -345
657 778 211
583 52 -878
452 435 654
383 73 324
608 415 498
647 221 -668
129 509 444
857 268 -978
568 262 602
829 89 347
677 284 754
403 716 995
17 500 936
812 6 -66
343 834 603
849 181 993
664 896 -306
181 482 27
555 781 453
235 873 119
227 606 373
549 491 123
460 464 872
373 546 68
675 651 845
808 93 -50
47 116 -393
841 383 423
888 227 -483
123 223 -381
848 248 242
274 678 165
446 517 31
384 669 884
460 580 168
481 757 120
397 729 505
703 46 -133
383 621 -657
339 511 882
271 520 -868
356 856 431
165 316 358
682 378 -984
712 310 959
567 501 -570
614 332 867
92 102 493
537 802 -96
712 514 -499
571 379 -142
736 534 59
855 312 137
450 230 -813
466 362 -623
504 375 236
232 328 -215
837 753 9
743 289 641
378 420 -368
631 832 -92
258 736 -878
483 585 -301
305 509 -917
817 347 -730
442 914 -181
916 597 -224
160 808 -643
424 387 21
863 365 720
708 579 680
87 841 -778
884 788 -748
845 299 972
642 617 -155
75 775 490
548 567 -89
10 183 230
304 51 -935
170 916 -286
902 195 932
823 182 -601
193 839 -513
607 336 335
552 133 -874
15 862 682
412 545 907
322 86 379
358 78 -816
265 438 53
193 535 173
707 674 -641
343 363 -95
455 881 -30
848 593 -801
316 819 -880
676 850 488
415 776 -598
422 398 -555
661 507 261
568 714 106
352 712 -731
748 650 110
276 399 -505
492 646 -931
882 166 900
186 540 139
456 805 454
492 225 -578
684 881 -254
170 677 -41
420 839 -287
200 218 -370
611 729 708
600 704 -574
3 80 980
752 863 -54
841 754 -839
244 151 -862
651 584 -361
421 792 -736
91 411 587
266 98 667
53 825 258
524 276 81
768 855 17
380 149 -644
104 325 49
519 421 89
465 670 -511
660 776 696
598 140 932
129 390 67
671 332 -660
352 56 290
686 532 875
651 280 21
420 424 563
660 134 794
844 99 -103
648 88 -215
117 95 850
373 777 800
225 872 683
875 641 785
665 423 59
226 812 -486
498 814 -718
453 349 -195
827 141 -98
658 914 -814
253 19 280
882 168 -258
742 30 903
733 343 -884
236 357 138
815 225 -54
43 788 -254
137 328 -58
342 196 -15
18 284 -245
379 726 159
870 89 378
249 601 31
209 421 -691
456 592 -575
660 224 384
23 4 -846
144 216 -306
748 171 -258
374 162 760
450 404 335
808 713 -267
605 905 -834
125 480 -292
343 587 153
217 26 11
737 619 -793
208 373 -209
471 743 84
369 885 663
488 455 -154
453 517 239
834 888 891
246 485 421
782 237 -541
27 395 37
817 425 -168
496 246 -797
288 197 -855
700 174 139
822 678 -557
645 334 715
736 340 587
596 224 878
102 461 -721
384 87 -935
323 32 574
172 756 -412
253 292 436
889 7 -644
644 381 670
449 702 -688
476 320 -592
713 703 866
73 729 702
178 510 305
273 779 -960
747 781 277
311 791 228
321 876 -673
202 173 874
426 429 -339
788 201 -923
245 637 -614
429 159 128
148 97 137
356 907 -850
86 458 619
182 681 736
172 843 118
847 173 969
20 310 520
396 473 526
837 182 -255
570 873 -319
572 304 107
120 469 714
159 106 395
85 730 -125
132 869 -190
272 895 534
324 427 649
342 106 689
597 325 541
545 18 569
868 151 218
264 263 -341
659 877 593
620 632 758
901 384 -546
798 337 861
579 779 -167
753 903 -655
405 761 860
279 562 454
585 165 321
608 800 -308
685 326 -703
118 602 319
771 843 958
820 852 89
597 741 133
403 733 -781
405 746 286
324 275 -315
336 787 397
283 297 -240
52 823 751
289 427 -428
244 44 86
718 681 410
105 186 566
583 288 -791
825 211 -445
461 862 -102
80 143 551
751 390 842
723 820 514
496 186 -660
692 838 -924
525 657 40
687 596 679
231 609 725
590 477 475
168 28 -745
218 94 900
880 899 -613
232 330 -415
793 730 -162
533 166 810
465 905 -458
751 534 76
572 599 -42
880 231 -835
285 130 122
802 863
274 599 -550
654 372 540
348 692 549
392 682 284
666 783 194
25 567 -558
531 338 -822
166 465 -379
172 622 -666
575 31 -873
380 488 -266
732 339 -675
348 143 -620
222 75 -811
412 268 -515
201 536 394
99 703 103
45 252 684
157 436 639
216 26 970
776 267 336
