19
941 1736
693 467 770
579 737 522
835 507 595
45 74 847
105 301 733
658 644 208
589 728 44
285 734 232
862 46 418
393 416 716
83 50 583
855 394 746
329 860 212
138 415 921
783 182 474
544 710 786
382 13 179
49 443 44
583 167 478
626 352 707
724 420 443
583 386 580
303 681 122
741 315 368
186 780 341
278 113 656
644 99 163
815 118 633
555 108 803
555 828 637
129 348 683
289 756 956
463 573 564
479 698 790
844 867 122
536 559 91
698 194 614
352 444 690
249 667 405
765 484 519
249 114 467
350 551 646
864 304 544
795 312 76
42 576 326
626 416 443
377 51 644
9 317 147
282 690 934
567 318 862
246 379 531
346 778 305
822 753 417
553 454 57
864 875 80
575 279 687
672 824 806
486 485 404
127 642 974
129 591 77
513 261 470
280 89 369
850 860 459
421 24 119
71 114 912
585 787 787
859 539 377
550 231 170
692 755 667
451 870 631
256 799 239
128 884 5
516 821 111
572 686 219
36 375 783
92 497 558
204 838 428
861 433 391
399 412 67
866 120 103
305 104 731
601 516 552
44 674 321
368 297 516
335 92 666
515 137 14
183 106 56
883 193 106
381 152 169
107 396 962
664 738 842
394 266 478
761 809 249
746 311 615
435 537 283
614 4 332
764 519 479
19 716 165
187 244 683
381 745 715
171 458 654
661 344 941
331 839 370
813 315 624
473 15 934
502 359 379
430 586 230
430 489 517
94 93 648
247 652 960
527 191 470
238 848 116
628 640 460
336 597 24
594 72 318
347 416 209
129 578 772
349 484 849
657 873 248
367 347 567
656 399 637
310 551 309
662 465 790
734 463 610
101 45 655
666 129 861
325 189 38
75 749 302
480 481 3
427 280 151
658 789 521
186 191 547
401 328 699
501 184 2
203 19 58
325 297 423
853 701 909
23 444 88
25 330 940
743 513 27
361 133 859
117 874 457
774 692 396
682 516 9
553 518 818
772 577 51
833 236 766
731 748 105
348 126 248
694 546 649
472 702 33
330 839 195
474 67 230
389 735 183
422 557 360
78 102 438
809 499 639
737 650 289
786 148 966
856 824 433
347 249 81
580 205 521
777 767 985
871 105 192
227 577 777
73 797 84
367 293 216
68 702 147
494 89 671
453 272 233
479 239 324
7 785 91
433 455 133
584 553 34
9 12 865
454 605 656
484 506 325
626 415 484
602 689 714
129 446 21
205 553 139
586 611 591
649 308 677
438 783 332
726 621 953
30 172 427
424 426 386
7 583 235
281 267 713
365 105 840
447 832 118
851 197 506
72 156 607
569 66 602
540 466 853
187 497 691
698 770 497
515 766 846
826 10 28
426 663 645
14 780 465
139 617 901
831 446 658
452 333 158
852 408 433
639 733 249
55 649 463
649 104 357
87 235 904
223 583 618
364 619 610
366 180 914
667 587 372
202 252 42
777 88 599
721 272 574
838 686 753
591 764 397
639 857 239
216 752 634
737 814 342
743 104 532
314 192 172
426 87 705
228 145 4
649 787 674
633 491 101
708 472 347
204 676 297
470 842 636
359 11 189
577 509 856
159 89 494
766 717 76
617 647 438
474 807 409
39 76 567
203 434 358
467 341 715
273 682 478
205 204 791
254 444 981
764 801 270
717 435 593
526 789 225
747 635 13
181 742 803
591 582 29
681 729 276
869 470 523
834 204 927
707 436 758
41 68 854
749 300 660
169 590 705
825 611 678
78 20 530
61 875 370
192 758 684
707 122 536
401 337 512
42 324 894
871 285 402
5 787 768
837 872 740
542 26 495
795 22 552
322 124 714
551 731 215
639 404 673
441 714 455
404 531 226
549 377 294
640 390 727
209 54 751
328 822 314
153 358 242
180 316 951
620 274 583
435 151 755
216 829 513
69 296 814
533 559 672
750 164 411
758 877 517
654 86 141
373 394 57
687 168 809
538 657 63
717 421 449
766 342 513
169 853 92
271 212 97
181 507 141
224 166 324
638 855 407
595 396 244
184 328 449
844 438 46
172 582 391
742 529 560
846 94 900
283 178 588
80 568 758
372 847 320
311 712 427
107 256 773
680 639 777
211 651 796
879 638 340
481 833 506
844 136 395
205 103 999
838 446 502
568 134 627
230 794 493
453 265 764
412 173 896
267 744 992
688 648 26
247 550 656
621 339 948
89 501 437
265 155 38
347 466 92
754 190 114
500 46 875
297 100 102
523 830 129
504 799 166
485 422 423
553 706 592
627 459 162
55 833 873
438 260 755
639 674 760
415 321 8
5 450 550
131 58 996
608 616 675
12 93 19
180 415 622
439 309 410
51 131 3
70 185 421
824 614 774
639 215 126
554 575 794
235 603 719
652 527 279
883 235 177
124 516 707
559 428 616
834 297 424
92 590 722
103 257 916
881 195 636
561 720 840
474 465 326
83 74 799
510 489 613
26 491 705
673 601 778
590 384 424
460 498 429
723 727 866
731 163 876
719 18 202
429 832 653
20 446 568
1 112 348
364 379 24
457 424 465
310 444 996
386 860 319
419 654 614
187 45 549
503 410 326
581 411 240
129 835 437
127 700 174
276 197 25
184 635 160
63 683 825
867 304 383
20 112 832
247 845 116
174 796 388
682 153 355
743 610 471
450 478 508
348 199 23
848 552 4
11 489 854
743 439 974
247 696 543
688 69 142
98 231 161
245 236 181
390 394 161
603 675 977
702 536 399
764 832 501
847 317 635
667 655 36
553 521 199
778 90 203
755 575 691
708 144 702
609 614 82
461 421 949
652 571 209
590 685 491
7 172 396
274 194 163
823 730 253
795 424 2
357 238 385
707 288 288
282 277 684
298 176 304
828 736 71
232 416 541
341 741 226
553 570 166
739 468 837
771 56 81
696 676 228
81 815 557
788 804 938
14 470 31
792 306 971
145 178 773
195 319 388
305 188 800
493 509 988
499 19 957
271 534 570
749 777 974
334 837 692
82 472 434
306 115 752
313 260 992
282 774 610
292 722 177
362 409 23
618 399 479
358 533 589
90 43 573
634 351 739
747 764 815
385 524 196
513 240 451
293 685 670
715 442 502
373 647 247
472 688 656
10 144 274
517 541 295
318 842 100
872 487 997
825 539 398
253 510 558
262 855 790
219 624 873
151 826 233
204 33 760
377 697 802
538 581 414
465 211 37
447 692 788
103 415 898
344 5 574
176 161 455
432 625 628
129 98 66
202 120 91
605 474 859
367 168 753
561 39 537
391 446 485
643 229 393
435 27 463
88 840 124
112 885 460
735 803 87
322 136 277
436 870 507
754 653 282
136 317 218
183 833 879
287 359 526
659 793 356
386 229 459
802 256 469
557 305 898
264 538 820
515 111 647
203 28 300
72 480 592
248 226 58
102 308 584
94 743 269
133 344 617
378 810 104
612 218 320
883 17 719
379 643 502
119 721 194
171 562 754
227 294 272
142 197 927
601 212 378
712 370 2
500 416 530
683 503 533
615 610 87
231 484 728
692 478 165
26 569 390
129 631 6
181 261 984
795 278 494
475 562 157
722 879 997
253 496 246
50 225 950
363 572 160
565 76 452
446 661 739
456 331 80
714 81 254
854 503 837
699 559 731
84 181 152
560 436 595
637 612 24
599 501 338
433 201 574
746 839 333
616 422 535
181 312 526
774 833 61
79 122 452
871 242 444
737 298 32
51 168 575
173 272 932
584 160 63
746 401 741
298 817 153
660 702 724
717 799 557
240 386 494
557 145 364
42 24 322
34 289 958
209 55 725
278 508 900
26 754 56
791 433 758
541 499 515
167 661 65
176 46 65
627 51 361
539 202 930
542 801 614
475 397 787
477 519 753
637 49 560
797 27 264
517 624 689
635 751 470
496 667 479
581 435 900
638 642 213
41 748 200
64 559 806
502 429 414
450 827 539
118 515 433
547 591 144
197 341 630
591 599 959
207 313 112
451 123 976
815 218 238
581 704 565
512 709 436
209 497 384
152 726 629
51 119 752
559 738 32
154 653 769
436 89 330
324 591 353
868 598 552
159 726 62
202 548 808
282 407 384
499 98 901
356 321 230
415 784 278
247 416 411
631 513 823
64 277 371
174 7 102
613 320 647
122 381 690
878 844 146
134 411 452
386 526 758
673 165 498
499 42 11
812 86 112
541 340 989
349 431 964
388 56 153
16 841 381
97 677 216
18 693 204
546 200 466
48 504 971
811 858 472
551 48 171
609 244 630
380 352 614
75 287 839
743 641 222
380 210 375
400 811 774
669 353 890
741 224 151
24 47 648
234 675 426
601 768 889
369 22 94
306 494 335
447 604 532
726 625 251
480 250 901
305 178 291
816 850 723
189 719 903
446 751 78
880 263 855
551 327 708
88 848 176
765 338 810
410 183 585
310 810 926
688 869 247
528 219 160
709 856 291
468 104 183
759 611 89
843 271 23
15 700 961
43 720 406
112 823 729
616 791 415
183 528 381
786 344 419
18 484 749
798 628 942
90 728 579
508 264 648
712 72 21
479 218 446
168 38 64
1 632 922
859 306 695
152 28 639
202 512 956
179 455 78
714 417 838
19 69 388
275 415 661
652 133 213
243 500 80
94 183 621
482 784 696
10 261 300
61 800 461
746 259 572
346 679 907
217 819 11
572 92 280
249 121 967
34 606 698
241 699 444
612 822 855
16 870 376
80 853 717
775 725 492
318 847 460
148 495 839
883 62 186
702 255 859
818 262 402
842 466 378
450 130 415
303 275 332
498 82 254
160 9 296
837 679 304
709 306 128
396 721 254
869 27 907
651 850 288
158 232 280
713 424 234
522 835 704
786 74 130
307 284 622
485 533 349
851 534 604
508 769 234
352 206 264
780 860 961
518 163 361
193 129 658
314 590 938
420 524 243
696 379 136
405 400 447
254 569 189
567 101 105
499 496 35
163 188 910
598 569 565
367 378 346
369 338 435
221 609 149
121 688 54
387 732 407
715 351 480
75 278 968
299 64 40
540 32 172
404 426 518
833 26 632
120 478 623
775 481 552
648 431 646
66 215 812
853 495 709
392 630 91
523 192 418
24 396 291
695 789 911
453 377 169
242 204 100
87 662 936
763 729 672
567 169 797
58 614 730
228 811 551
19 190 262
661 711 152
232 222 357
378 204 886
696 431 299
306 167 146
308 608 642
486 700 387
58 588 151
88 802 315
821 72 281
630 404 65
216 101 206
726 671 95
840 282 848
511 146 856
204 489 183
635 335 788
443 241 257
410 583 621
612 139 428
391 267 124
196 280 491
363 350 744
362 279 893
840 241 879
835 862 936
861 612 19
242 589 167
840 742 335
381 813 659
22 191 730
815 232 358
11 409 94
365 289 530
526 381 704
524 169 440
185 408 793
644 8 739
158 680 843
279 390 374
607 130 592
69 32 829
12 449 197
836 758 566
566 150 339
851 393 849
695 679 498
153 307 742
648 121 70
859 51 869
497 712 24
180 816 818
759 404 812
569 67 733
16 833 941
819 167 222
513 432 678
285 851 945
847 79 808
211 48 950
572 822 493
812 433 295
834 615 310
638 139 301
739 58 667
698 296 28
269 835 13
508 527 288
682 720 25
386 44 50
872 335 70
836 373 276
299 542 854
743 559 324
678 656 999
73 710 25
872 152 252
92 517 840
445 805 606
676 280 449
429 868 533
607 192 543
635 731 1000
126 356 107
234 43 816
314 316 535
834 450 893
842 509 561
592 573 720
733 85 402
447 408 665
419 412 975
802 706 794
34 481 764
441 512 524
693 340 887
340 678 306
456 245 590
555 469 580
534 527 706
697 511 112
269 580 696
274 825 321
871 772 686
362 596 862
306 594 5
315 231 81
320 668 714
757 269 340
839 877 443
430 578 705
157 305 124
796 446 793
280 765 501
503 788 75
188 311 976
388 105 452
637 479 736
163 216 975
622 423 373
302 56 195
561 99 863
324 645 916
367 814 568
725 824 823
795 327 13
648 12 451
328 86 213
361 613 463
204 575 620
355 159 780
338 406 385
174 34 477
319 580 215
690 411 186
150 218 360
395 108 742
121 820 767
378 261 771
192 515 277
595 621 262
84 856 514
744 511 692
748 531 206
29 611 302
523 486 167
604 696 582
813 344 386
64 709 631
330 482 897
100 276 808
128 782 24
737 511 391
541 718 610
577 549 138
405 328 283
278 712 703
788 675 526
509 511 729
498 328 672
366 822 51
524 183 217
617 566 826
640 375 691
79 205 92
316 89 250
848 383 346
314 529 980
750 772 604
485 409 306
297 644 962
238 365 645
26 376 287
779 295 708
690 508 401
195 643 380
815 18 717
593 853 516
8 534 715
280 65 412
334 2 363
229 809 451
367 193 821
553 781 80
705 611 739
229 274 441
97 619 654
203 457 459
316 722 38
283 402 351
104 706 1000
570 320 314
779 565 811
474 406 769
564 95 639
214 82 369
594 821 510
389 75 523
421 777 131
283 355 225
411 836 944
626 328 474
173 525 218
574 751 510
728 275 812
813 352 11
135 98 703
805 449 772
257 397 147
626 683 199
594 63 513
878 7 380
392 714 671
586 172 717
395 373 812
425 121 828
536 208 460
217 94 450
65 165 992
825 503 993
560 813 724
851 447 498
657 192 564
613 749 682
472 208 814
29 334 459
516 316 978
249 563 672
696 758 897
457 557 39
150 766 499
669 332 36
340 229 441
591 288 881
149 296 781
438 614 314
604 855 599
243 682 515
3 354 549
432 716 843
711 202 994
207 757 228
256 743 830
144 689 377
148 50 509
466 172 53
690 864 856
655 522 1000
670 79 289
745 387 981
160 379 990
499 410 800
604 883 22
302 259 100
103 77 116
367 821 902
240 309 420
716 321 349
810 698 339
715 443 750
249 109 326
848 593 202
55 352 85
708 806 719
461 382 305
176 630 773
650 667 286
840 439 785
849 209 149
523 742 352
719 109 888
7 830 518
826 852 772
755 173 770
132 580 687
96 269 504
30 397 148
661 142 718
247 267 796
750 19 664
46 180 568
151 831 724
475 333 17
744 95 137
545 687 504
536 642 252
684 607 204
15 539 989
593 349 114
481 818 918
659 769 594
826 333 84
426 151 8
403 221 566
615 785 188
300 513 818
422 360 8
129 187 721
857 481 681
531 232 552
568 665 75
124 261 368
284 434 589
520 798 435
27 460 497
77 71 827
792 384 872
735 288 785
365 685 578
663 231 163
710 403 92
121 445 182
852 430 654
16 319 115
502 573 76
777 176 755
367 807 851
108 323 941
379 172 2
666 420 245
433 863 814
177 113 368
541 291 637
124 486 370
793 450 476
36 274 214
761 388 230
443 845 193
611 422 294
655 245 474
650 19 807
385 131 982
222 117 817
689 223 710
704 78 675
527 513 430
594 760 476
184 9 248
641 861 701
283 226 92
544 596 502
285 115 366
857 636 44
439 406 244
12 422 234
197 516 957
639 32 819
260 547 507
582 444 502
831 779 311
194 561 159
477 168 383
203 145 153
492 474 218
500 746 674
697 416 286
841 840 899
530 546 471
206 755 66
32 603 641
402 611 1
871 315 7
332 627 176
557 419 237
757 302 976
60 145 203
171 174 957
350 812 941
380 32 572
182 357 561
305 562 517
472 267 241
288 88 294
117 601 535
108 844 951
662 823 47
74 599 633
293 14 525
815 251 935
312 43 10
593 329 688
30 158 19
460 327 896
291 647 229
537 592 25
210 558 656
385 670 985
712 752 218
573 570 103
293 508 716
268 520 679
786 258 272
798 36 55
11 500 277
879 7 439
724 606 274
561 731 198
280 211 652
774 724 942
864 707 322
113 19 387
124 7 906
130 866 42
757 217 918
746 880 735
367 764 183
18 535 85
94 361 686
340 441 215
335 73 297
622 744 252
749 243 264
466 58 668
228 316 514
259 729 391
484 805 583
648 421 616
690 782 101
843 831 291
191 198 34
273 812 200
870 605 316
42 395 164
476 147 378
183 869 489
670 623 489
497 514 393
644 739 260
32 525 397
479 203 157
640 245 185
714 418 619
120 352 281
715 633 299
387 143 164
547 117 404
847 658 842
592 576 655
449 19 592
256 855 474
231 363 398
78 509 450
875 872 360
321 129 916
260 464 193
540 140 351
748 629 518
884 398 140
67 863 240
1 796 47
664 648 299
521 384 328
395 578 713
726 512 637
437 158 173
26 260 397
261 226 919
476 783 151
433 560 36
381 289 776
254 821 410
92 423 544
401 403 648
347 535 909
479 240 378
100 797 402
679 352 436
791 797 651
519 358 904
589 365 216
52 46 401
353 399 844
